finding_id,company,ticker,sector,source_id,finding_name,finding_type,evidence_quotation,page_or_section,evidence_strength,confidence,reason_excluded_from_operational_count,coded_by,coded_date,notes
CTEC-STR-004,Convatec,CTEC,Health care equipment & supplies,CTEC-001,Digital transformation (p.87),digital_transformation,"ain committed to ensuring our AI strategy delivers sustainable value for our customers, colleagues and shareholders, and that the risks related to AI (both internal and from external impacts) are managed closely. Strategy review and accelerating digital transformation 85Convatec Annual Report and",p.87,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging CTEC-STR-004 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging:  REVIEW: genuine AI-strategy disclosure, correctly excluded from operational count (the discrete named-tool deployment itself is separately captured as CTEC-OP-001)."
CTEC-STR-005,Convatec,CTEC,Health care equipment & supplies,CTEC-001,Embedding ai into operations (p.87),embedding_ai_into_operations,"lity, Supply Chain and Finance – Investing in upskilling and AI literacy across the organisation, with a goal of 80% of target users actively using AI tools within 18 months, supported by internal communities and safe experimentation environments – Embedding AI into the digital core of our operat",p.87,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging CTEC-STR-005 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging:  REVIEW: genuine AI-strategy disclosure, correctly excluded from operational count (the discrete named-tool deployment itself is separately captured as CTEC-OP-001)."
CTEC-STR-006,Convatec,CTEC,Health care equipment & supplies,CTEC-001,Technology strategy (p.87),technology_strategy,"thesia (a video generation platform) and expanding the deployment of AI‑powered tools like Talkdesk in customer interaction centres – Prioritising AI adoption in key business domains, including Commercial, Quality, Supply Chain and Finance – Investing in upskilling and AI literacy across the orga",p.87,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging CTEC-STR-006 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging:  REVIEW: genuine AI-strategy disclosure, correctly excluded from operational count (the discrete named-tool deployment itself is separately captured as CTEC-OP-001)."
CTEC-STR-007,Convatec,CTEC,Health care equipment & supplies,CTEC-002,Technology strategy (p.23),technology_strategy,"well-managed AI technologies, in areas like language translations, workplace productivity tools and marketing efforts. Key elements of Convatec’s AI strategy include: Innovation AI presents significant opportunities to drive innovation and we plan to explore the potential of AI as a medical dev",p.23,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging CTEC-STR-007 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging:  REVIEW: genuine AI-strategy disclosure, correctly excluded from operational count (the discrete named-tool deployment itself is separately captured as CTEC-OP-001)."
ENT-STR-001,Entain,ENT,Travel & leisure,ENT-001,Embedding ai into operations (p.119),embedding_ai_into_operations,"ance and cybersecurity. 4 Conducted deep dives into Sports Trading and Pricing Excellence, Player Experience and Platform Performance. 4 Discussed AI opportunities to refactor legacy code, accelerate product and technology capabilities and enhance user experience and customer journeys. 1. Overvi",p.119,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging ENT-STR-001 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging:  REVIEW: genuine AI-strategy/capability-building disclosure, correctly excluded from operational count (the discrete SportingBOT deployment itself is separately captured as ENT-OP-001)."
ENT-STR-002,Entain,ENT,Travel & leisure,ENT-002,Embedding ai into operations (p.54),embedding_ai_into_operations,"alia In Australia, our “GenAI Blackbelt Programme” has up-skilled over 100 leaders, including Executives and Senior Leaders, in the application of generative AI. This transformative initiative has delivered measurable productivity and efficiency gains, embedding AI driven innovation into our workflows and",p.54,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging ENT-STR-002 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging:  REVIEW: genuine AI-strategy/capability-building disclosure, correctly excluded from operational count (the discrete SportingBOT deployment itself is separately captured as ENT-OP-001)."
PSON-STR-001,Pearson plc,PSON,Media,PSON-001,Embedding ai into operations (p.5),embedding_ai_into_operations,"sations prepare for the future of work Read more on page 7 Continued to lead with the application of innovative technologies, deepening and scaling AI across our offering driving measurable improvements in learner outcomes and saving educators meaningful time, whilst embedding AI as a foundationa",p.5,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-001 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-002,Pearson plc,PSON,Media,PSON-001,Embedding ai into operations (p.10),embedding_ai_into_operations,"enabling the company to move faster and more effectively in serving learners, institutions and enterprises worldwide. Pearson has continued to embed AI more deeply across its products and services, bringing enhanced learning experiences to more people, faster. When applied thoughtfully AI supports",p.10,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-002 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-003,Pearson plc,PSON,Media,PSON-001,Embedding ai into operations (p.12),embedding_ai_into_operations,"ss. It’s how we stay ahead of the curve, meet evolving customer needs and unlock new opportunities. In 2025, we made significant strides embedding AI and digital technologies across our portfolio and accelerating our enterprise learning capabilities and business. All our efforts are helping us to",p.12,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-003 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-004,Pearson plc,PSON,Media,PSON-001,Embedding ai into operations (p.16),embedding_ai_into_operations,"ssist capabilities, expanding chatbot use, and embedding AI in customer services to boost efficiency and impact. For example, we are also deploying Claude and Claude Code across engineering and business functions to accelerate development and enhance productivity and quality. We will accelerate our dat",p.16,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-004 (reviewer_decision=correct). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: Over-consolidated row (4 passages) bundling a concrete, live, named-tool operational deployment (Claude and Claude Code across engineering and business functions) with vaguer strategic AI-adoption language ('scaling our Content Generation Suite', 'leveraging AI code assist capabilities, expanding chatbot use') and a forward-looking, not-yet-live 'transformative knowledge agent' mention. The Claude/Claude Code passage was split out to a new operational staging row (PSON-OP-001). 'Content Generation Suite' appears only this once in the source with no further elaboration found elsewhere (grep-verified across sources/pearson-plc/) -- insufficient distinct task/user-group detail to code as a separate operational finding, so left here as strategic context, not promoted as its own use case. This row (PSON-STR-004) itself is marked 'correct' to exclude it from strategic promotion, since its one qualifying operational sentence has been moved to PSON-OP-001."
PSON-STR-005,Pearson plc,PSON,Media,PSON-001,Embedding ai into operations (p.18),embedding_ai_into_operations,", our work will remain grounded in learning science and focused on delivering meaningful outcomes for learners and educators. We will further embed AI across our product ecosystem, guided by learning science and enabled by the C4E. We will focus on scaling proven solutions, advancing responsible",p.18,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-005 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-006,Pearson plc,PSON,Media,PSON-001,Digital transformation (p.22),digital_transformation,"learners understand how to use AI effectively, building valuable skills for the workforce. We are working with partners such as Code.org to support AI literacy and have launched a strategic partnership with the Digital Education Council to support digital transformation in higher education across",p.22,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-006 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-007,Pearson plc,PSON,Media,PSON-001,Digital transformation (p.23),digital_transformation,"o help people work productively. We’re transforming talent and careers at Pearson, focusing on the skills and learning our people need in an era of AI.” Ali Bebo Chief Human Resources Officer To address the impacts of our products and our broader digital transformation, we have joined DIMPACT, a co",p.23,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-007 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-008,Pearson plc,PSON,Media,PSON-001,Digital transformation (p.34),digital_transformation,"learning is the cornerstone of a successful digital economy, helping to create a future-ready workforce with the skills to harness the potential of AI and drive growth. Our digital transformation is grounded in learning science and innovation, ensuring technology delivers clear benefits for learn",p.34,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-008 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-009,Pearson plc,PSON,Media,PSON-001,Digital transformation (p.39),digital_transformation,"s (see pages 7 and 15), we are working with a number of NGOs to help accelerate the pace of modernisation at Pearson and influence how we leverage AI for positive impact. For example: • We aim to drive digital transformation in higher education with the Digital Education Council by modernising l",p.39,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-009 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-010,Pearson plc,PSON,Media,PSON-001,Digital transformation (p.42),digital_transformation,"belonging, to enable everyone to leverage their strengths and contribute to growth. Our three Power Skills – Learning to Learn, Adaptability and AI – underpin our approach to employee development, supporting our digital transformation to create a sustainable competitive advantage. 2025 was a",p.42,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-010 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-011,Pearson plc,PSON,Media,PSON-001,Embedding ai into operations (p.85),embedding_ai_into_operations,ecome a leader in AI-first learning experiences • The Board was updated on the company’s new strategic partnerships and how these would help bring AI innovation into our products and applications • The Board considered a new product operating model which has helped to embed AI strategically into,p.85,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-011 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-012,Pearson plc,PSON,Media,PSON-001,Digital transformation (p.122),digital_transformation,"ary skills and experience of our leadership talent continues to evolve. It is critical that Pearson secures executive talent who can lead wholesale AI and digital transformation at pace, and acquires expertise and talent found in large technology companies that are particularly at the forefront of",p.122,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-012 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-013,Pearson plc,PSON,Media,PSON-001,Technology strategy (p.123),technology_strategy,"ive talent as our business and the external landscape continue to evolve. These are predominantly US-based technology companies at the forefront of AI adoption, as well as B2B services companies. A summary of the current positioning of the Pearson CEO’s remuneration against this group is set out",p.123,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-013 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging: "
PSON-STR-014,Pearson plc,PSON,Media,PSON-001,Technology strategy (p.125),technology_strategy,by incorporating the Talent Peer Group as one of the benchmarks – a group which comprises largely global technology companies at the forefront of AI adoption with a strong track record of performance. Pearson’s outperformance of this group would represent an exceptional level of delivery for ou,p.125,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-014 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging: "
PSON-STR-015,Pearson plc,PSON,Media,PSON-001,Technology strategy (p.126),technology_strategy,"a degree of judgment is required but we firmly believe that these companies, being predominantly US-based technology companies at the forefront of AI adoption, as well as B2B services companies, most accurately reflect the market in which Pearson must be able to compete for the skills and experi",p.126,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-015 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging: "
PSON-STR-016,Pearson plc,PSON,Media,PSON-002,Data and ai capability building (p.12),data_and_ai_capability_building,"the completion of its acquisition last year. In recognition of the need to better equip professionals and students with AI skills we launched a new Generative AI Foundations certification, to be delivered on Pearson VUE’s online testing platform (OnVUE) and in physical test centres. • In English Language Lea",p.12,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-016 (reviewer_decision=accept). Names a specific internal team (TBS) building data-and-AI capability at scale, but no discrete task or deployment evidence -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-017,Pearson plc,PSON,Media,PSON-002,Digital transformation (p.23),digital_transformation,"re best practice in focus areas related to education, training and recruitment. Countries from all regions are prioritising the critical topics of AI, digital transformation and energy transition when developing policies and allocating investment on education and skills. Accordingly, we work wit",p.23,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-017 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
PSON-STR-018,Pearson plc,PSON,Media,PSON-003,Data and ai capability building (not_applicable),data_and_ai_capability_building,"to people across the globe. In 2024, Microsoft and its partners trained and certified over 23 million people in digital skills. Pearson launched its Generative AI Foundations certification to equip professionals and students with the essential skills needed to work with gen AI technologies. Additionally, organi",not_applicable,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging PSON-STR-018 (reviewer_decision=accept). Names a specific internal team (TBS) building data-and-AI capability at scale, but no discrete task or deployment evidence -- matches 2_moderate/medium. reviewer_notes at staging: "
BATS-STR-001,British American Tobacco,BATS,Tobacco,BATS-001,Digital transformation (p.23),digital_transformation,"tnership with Accenture – an example of our digital transformation in action. This partnership gives us access to Accenture’s technology ecosystem, AI solutions and its strategic collaboration with technology companies. These capabilities will help us to further simplify our processes, accelerate",p.23,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging BATS-STR-001 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
BATS-STR-002,British American Tobacco,BATS,Tobacco,BATS-001,Embedding ai into operations (p.24),embedding_ai_into_operations,"ional structures. As demand for digital and analytical skills grows, companies are rethinking talent strategies, upskilling employees and embedding AI into daily operations to boost performance and engagement. Those that adapt early are likely to capture significant productivity and innovation ga",p.24,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging BATS-STR-002 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
BATS-STR-003,British American Tobacco,BATS,Tobacco,BATS-001,Digital transformation (p.211),digital_transformation,"sks in the context of digital transformation and evolution of shared services hubs, enhancing cyber security resilience and responsible adoption of AI (discussed further at pages 175 and 396 to 397); – emerging risks associated with geopolitical developments, including volatility in the internat",p.211,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging BATS-STR-003 (reviewer_decision=accept). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: "
IHG-STR-001,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-001,Embedding ai into operations (p.19),embedding_ai_into_operations,"eepen loyalty with our guests, and a new digital content platform to support owners in showcasing their hotels more effectively in an increasingly AI-driven world. We are embedding AI across our technology eco-system to elevate guest experiences, customer acquisition and hotel performance, whil",p.19,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-001 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
IHG-STR-002,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-001,Embedding ai into operations (p.22),embedding_ai_into_operations,"ss and potential of Asian and Middle Eastern markets, alongside the emergence of experience- driven consumers, is redefining global travel demand. AI transforming travel Our responses include: – Embedding AI into core operating platforms, including: – deploying a new revenue management system tha",p.22,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-002 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
IHG-STR-003,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-001,Embedding ai into operations (p.41),embedding_ai_into_operations,"cards programme in the US, and launch in international markets. – Further leverage data analysis to drive performance, create insights and power AI opportunities. – Continued scale and investment in IHG One Rewards to further grow and deepen engagement of loyalty members through continued enh",p.41,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-003 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
IHG-STR-004,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-001,Technology strategy (p.50),technology_strategy,"demands and more complex data flows across regions. Global divergence in privacy, localisation and consent requirements, together with accelerating AI adoption, creates uncertainty and elevates the importance of data integrity and lifecycle management. We are building new capabilities and expandin",p.50,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-004 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging: "
IHG-STR-005,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-001,Embedding ai into operations (p.116),embedding_ai_into_operations,"val of an €850 million bond issuance and the refinancing of the Group’s $1.5 billion revolving credit facility. Developments in the technology and AI spaces also featured prominently on the Board agenda. The Board considered the Group’s approach to AI opportunities, including initiatives deploye",p.116,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-005 (reviewer_decision=accept). Company-primary statement of embedding AI into operations with a clear (if broad) capability described, but no specific task, deployment stage, or measurable outcome -- matches 2_moderate/medium. reviewer_notes at staging: "
IHG-STR-006,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-001,Technology strategy (p.131),technology_strategy,"ternal control framework in the context of the key risks of the business. Areas of focus in 2026 include data, technology and the acceleration of AI adoption, operational resilience and the control framework for non-financial reporting. Following consideration, the Committee confirmed its agree",p.131,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-006 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging: "
IHG-STR-007,IHG Hotels & Resorts,IHG,Travel & leisure,IHG-003,Technology strategy (not_applicable),technology_strategy,"an IHG app in ChatGPT and will be supported by further significant developments this year. These latest technology advancements are part of a broader AI strategy to enrich how travelers discover and engage with IHG. Looking ahead, IHG is working to add new features such as more personalized search ex",not_applicable,1_weak,low,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging IHG-STR-007 (reviewer_decision=accept). Broad statement that AI is used to 'optimise operations', with no specific task, team, or deployment evidence described -- matches 1_weak/low. reviewer_notes at staging: "
RTO-STR-001,Rentokil Initial,RTO,Support services,RTO-001,Digital transformation (p.12),digital_transformation,"ool within email and documents, and as a standalone app to enable further efficiencies. By the end of 2025, all colleagues worldwide had access to Gemini AI, demonstrating a strong commitment to digital transformation, with North America the largest user region. Outcomes-driven AI agents and chatbots",p.12,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging RTO-STR-001 (reviewer_decision=correct). Concrete workforce/skills-training statement (2,500 colleagues trained; 30,000 learning hours) tied to AI/cloud/digital-transformation fundamentals -- specific quantified figures given, but no deployment-stage or discrete-task detail -- matches 2_moderate/medium. reviewer_notes at staging: Over-consolidated row bundling a live, quantified, named-tool operational deployment (Google Gemini AI for Google Workspace, company-wide) with a distinct not-yet-live initiative (the proprietary 'AI Portal'/'RatGPT' in-house agent platform, explicitly described as having agents 'in development', not yet live). The Gemini passage was split out to new operational staging row RTO-OP-001; the RatGPT/AI-agents-in-development content was re-captured in new strategic staging row RTO-STR-002 (both read directly from the fuller 'AI PRODUCTIVITY'/'Outcomes-driven AI agents and chatbots' section of the source, pp.12-13 of the current AR, not just this consolidated passage). This row (RTO-STR-001) marked reviewer_decision=correct to exclude it from strategic promotion, since its content has been split across RTO-OP-001 and RTO-STR-002."
RTO-STR-002,Rentokil Initial,RTO,Support services,RTO-001,Genai product rollout planned (p.13),genai_product_rollout_planned,"Outcomes-driven AI agents and chatbots. We have also developed and begun to roll-out a proprietary AI Portal to create company-specific AI agents. This provides a single, secure repository of multiple industry-standard Large Language Models (LLMs), allowing colleagues to choose the right model for different tasks, and includes custom-made AI chatbots and agents. To date, around 100 AI agents and chatbots are in development across areas such as technician training, HR queries, IT support, national accounts support, sales entry, brand compliance, SOX and cash allocation.",p.13,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging RTO-STR-002 (reviewer_decision=accept). Concrete, dated, quantifiable generative-AI product/rollout announcement (named connector or enterprise-wide tool access, with a specific target date or headcount) but explicitly described with future-tense/'expected'/'plans' language rather than confirmed live within the source document -- matches 2_moderate/medium (unusually concrete for a planned item, but excluded from the operational count per the rule against classifying planned deployments as operational). reviewer_notes at staging: Split out from RTO-STR-001 (over-consolidated) per the anti-overconsolidation check. Named, LLM-based in-house platform ('AI Portal'/'RatGPT') with a multi-LLM repository and c.100 agents, but explicitly described as still 'in development' -- not yet live -- so excluded from the operational count per the rule against classifying planned/in-development deployments as operational. Matches the existing 'genai_product_rollout_planned' finding type."
JD-STR-001,JD Sports,JD,General retailers,JD-003,Genai product rollout planned (p.1-3),genai_product_rollout_planned,"JD announces global agreement with commercetools...enabling one-click purchases on AI platforms including Copilot, Gemini and ChatGPT. Starting in the US, JD will partner with commercetools and Stripe to become the first retailer to leverage their Agentic Commerce Suite (ACS)...Starting with Microsoft Copilot and later extending to other leading Large Language Models (LLMs), customers in the US will be able to find and purchase products from JD using the AI [platforms]...LLMs will connect directly to the Agentic Commerce Suite, which will provide secure checkout and payment processing.",p.1-3,2_moderate,medium,"Strategic/capability-building language with no discrete operational task, user group, or deployment stage evidenced -- does not meet the operational use-case bar.",human,2026-08-05,"Promoted from staging JD-STR-001 (reviewer_decision=accept). Concrete, dated, quantifiable generative-AI product/rollout announcement (named connector or enterprise-wide tool access, with a specific target date or headcount) but explicitly described with future-tense/'expected'/'plans' language rather than confirmed live within the source document -- matches 2_moderate/medium (unusually concrete for a planned item, but excluded from the operational count per the rule against classifying planned deployments as operational). reviewer_notes at staging: Split out from over-consolidated rejected rows (JD-REJ-011/012/013) per the anti-overconsolidation check. Concrete, dated, named-platform (Copilot, Gemini, ChatGPT) generative-AI commerce announcement with a named technology partner (commercetools) and payment processor (Stripe), but explicitly future-tense ('will enable', 'will be able to', rollout beginning with Copilot 'in the coming months') -- not confirmed live within the source document. Matches the existing 'genai_product_rollout_planned' finding type (2_moderate/medium)."
