source_id,company,ticker,sector,document_category,document_title,financial_year_covered,publication_date,url,local_filename,evidence_origin,download_status,text_extraction_status,document_review_status,logged_by,model_version,logged_date,notes
PRU-003,Prudential plc,PRU,Life insurance,press_release,"Prudential Pioneers Use of Generative AI for Faster and More Frictionless Medical Claims, in Global-first Partnership with Google Cloud",n/a,2024-10-24,https://www.prudentialplc.com/en/news-and-insights/all-news/news-releases/2024/24-10-2024,PRU_company_press_release_n-a_2024-10-24.html,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-04,"url is the direct press-release URL (official prudentialplc.com), fetch-verified this session. Corroborates PRU-STR-003 (MedLM pilot); explicitly describes a bounded 3-4 month pilot, not a production deployment."
IAG-001,International Airlines Group,IAG,Travel & leisure,annual_report_current,IAG Annual Report and Accounts 2025,FY2025,2025,https://www.iairgroup.com/media/ktnlp1jx/iag-annual-report-and-accounts-2025.pdf,IAG_company_annual_report_current_fy2025_2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-04,url is the direct_download_url (official iairgroup.com PDF). No qualifying generative-AI evidence found -- only general AI risk-factor/opportunity-identification language.
IAG-002,International Airlines Group,IAG,Travel & leisure,annual_report_previous,IAG Annual Report and Accounts 2024,FY2024,2024,https://www.iairgroup.com/media/4qxgaavc/iag-annual-report-and-accounts-2024.pdf,IAG_company_annual_report_previous_fy2024_2024.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-04,url is the direct_download_url (official iairgroup.com PDF). No qualifying generative-AI evidence found.
NWG-001,NatWest Group,NWG,Banks,annual_report_current,NatWest Group plc 2025 Annual Report and Accounts,FY2025,2026-02,https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwg-annual-report-and-accounts-2025.pdf,NWG_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official investors.natwestgroup.com PDF). Background/corroborating source; the operational finding was sourced from the April 2025 press release instead.
NWG-002,NatWest Group,NWG,Banks,annual_report_previous,NatWest Group plc 2024 Annual Report and Accounts,FY2024,2025-03,https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwg-annual-report-and-accounts-accessible-11032025.pdf,NWG_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official investors.natwestgroup.com PDF). Background/corroborating source.
NWG-003,NatWest Group,NWG,Banks,press_release,Deploying new generative AI technology to support our colleagues | NatWest Group,n/a,2025-04,https://www.natwestgroup.com/news-and-insights/latest-stories/ai-and-data/2025/apr/deploying-new-generative-ai-technology-to-support-our-colleagues.html,NWG_company_press_release_n-a_2025-04.html,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct press-release URL (official natwestgroup.com), fetch-verified this session. Yielded one operational use case (NWG-OP-001, AI Digital Enabler + Microsoft Copilot Chat, rolled out to 99% of colleagues)."
PSN-001,Persimmon,PSN,Household goods & home construction,annual_report_current,Persimmon Plc Annual Report 2025,FY2025,2025,https://www.persimmonhomes.com/corporate/media/t2ejxi3y/persimmon-plc-annual-report-2025.pdf,PSN_company_annual_report_current_fy2025_2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official persimmonhomes.com PDF). No qualifying generative-AI evidence found -- only general AI governance/pilot-academy language.
PSN-002,Persimmon,PSN,Household goods & home construction,annual_report_previous,Persimmon Plc Annual Report 2024,FY2024,2024,https://www.persimmonhomes.com/corporate/media/pg0jl11j/persimmon-plc-annual-report-2024.pdf,PSN_company_annual_report_previous_fy2024_2024.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official persimmonhomes.com PDF). No qualifying generative-AI evidence found.
SSE-001,SSE plc,SSE,Electrical utilities & independent power producers,annual_report_current,SSE plc Annual Report 2025,FY2025,2025-06,https://www.sse.com/media/blhnuywb/sse-full-annual-report.pdf,SSE_company_annual_report_current_fy2025_2025-06.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official sse.com PDF). Background/corroborating source; the operational finding was sourced from the Microsoft technology-partner case study instead.
SSE-002,SSE plc,SSE,Electrical utilities & independent power producers,annual_report_previous,SSE plc Annual Report 2024,FY2024,2024,https://www.sse.com/media/0aibgke4/sse_ar24_interactive.pdf,SSE_company_annual_report_previous_fy2024_2024.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official sse.com PDF). Background/corroborating source.
SSE-003,SSE plc,SSE,Electrical utilities & independent power producers,partner_case_study,"SSE creates a compliant, nuanced virtual assistant using Microsoft Copilot Studio and Azure OpenAI | Microsoft Customer Stories",n/a,,https://www.microsoft.com/en/customers/story/24657-sse-microsoft-copilot-studio,SSE_partner_partner_case_study_n-a.html,technology_partner,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct page URL (official microsoft.com), fetch-verified this session. Yielded one operational use case (SSE-OP-001, Nero virtual assistant, Azure OpenAI + Copilot Studio, evidence_origin=technology_partner). No on-page publication date found; left blank."
AUTO-001,Auto Trader Group,AUTO,Media,annual_report_current,Auto Trader Group plc Annual Report 2025,FY2025,2025-05,https://plc.autotrader.co.uk/media/ujinai40/at-ar25-web.pdf,AUTO_company_annual_report_current_fy2025_2025-05.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official plc.autotrader.co.uk PDF). Yielded one operational use case (AUTO-OP-001, Co-Driver/AI Generated Descriptions, LLM-based, live per the Board's own risk disclosure)."
AUTO-002,Auto Trader Group,AUTO,Media,annual_report_previous,Auto Trader Group plc Annual Report and Financial Statements 2024,FY2024,2024-07,https://plc.autotrader.co.uk/media/rrqk35uy/at-ar24-web-final.pdf,AUTO_company_annual_report_previous_fy2024_2024-07.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official plc.autotrader.co.uk PDF). Background/corroborating source.
ITRK-001,Intertek,ITRK,Support services,annual_report_current,"Intertek Annual Report & Accounts 2025 (Strategic Report, Combined)",FY2025,2026,https://www.intertek.com/siteassets/investors/2026/ara/intertek-annual-report--accounts-2025-combined.pdf,ITRK_company_annual_report_current_fy2025_2026.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official intertek.com PDF). Yielded one operational use case (ITRK-OP-001, Synthesia-powered generative-AI training-video product for People Assurance clients), distinct from Intertek's separate general-AI assurance/certification service line (correctly excluded as not generative AI)."
ITRK-002,Intertek,ITRK,Support services,annual_report_previous,Intertek Annual Report & Accounts 2024 (Strategic Report),FY2024,2024,https://www.intertek.com/siteassets/investors/2024/intertek-annual-report-2024.pdf,ITRK_company_annual_report_previous_fy2024_2024.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official intertek.com PDF). Background/corroborating source.
AAL-001,Anglo American plc,AAL,Mining,annual_report_current,Anglo American plc Integrated Annual Report 2025,FY2025,2026-03,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2025/aa-annual-report-full-2025.pdf,AAL_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official angloamerican.com PDF). Yielded one strategic finding (AAL-STR-002, generative AI for internal knowledge stores/analytical acceleration) -- not coded operational as no specific named tool, user group or deployment stage is confirmed."
AAL-002,Anglo American plc,AAL,Mining,annual_report_previous,Anglo American plc Integrated Annual Report 2024,FY2024,2025-03,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2024/aa-annual-report-full-2024.pdf,AAL_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official angloamerican.com PDF). Background/corroborating source.
CTEC-001,Convatec,CTEC,Health care equipment & supplies,annual_report_current,Convatec Group Plc Annual Report and Accounts 2025,FY2025,2026,https://www.convatecgroup.com/siteassets/investors/ec1372707_convatec-ar-2025_aw_interactive.pdf,CTEC_company_annual_report_current_fy2025_2026.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official convatecgroup.com PDF). Yielded one operational use case (CTEC-OP-001, Microsoft Copilot and Synthesia, enterprise-scale deployment)."
CTEC-002,Convatec,CTEC,Health care equipment & supplies,annual_report_previous,Convatec Group Plc Annual Report and Accounts 2024,FY2024,2025,https://www.convatecgroup.com/siteassets/convatec-ara-2024.pdf,CTEC_company_annual_report_previous_fy2024_2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official convatecgroup.com PDF). Background/corroborating source.
BNZL-001,Bunzl,BNZL,Support services,annual_report_current,Bunzl plc Annual Report 2025,FY2025,2025,https://www.bunzl.com/media/px0hi0zf/bunzl_ar25_interactive.pdf,BNZL_company_annual_report_current_fy2025_2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official bunzl.com PDF). No qualifying operational generative-AI evidence found -- only a thin GenAI-tool-use governance policy mention.
BNZL-002,Bunzl,BNZL,Support services,annual_report_previous,Bunzl plc Annual Report 2023,FY2023,2023,https://www.bunzl.com/media/0aljxph1/annual-report-2023.pdf,BNZL_company_annual_report_previous_fy2023_2023.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official bunzl.com PDF). No qualifying generative-AI evidence found.
ENT-001,Entain,ENT,Travel & leisure,annual_report_current,Entain Annual Report 2025,FY2025,2026-03-20,https://www.entaingroup.com/media/by4fdoyj/entain-annual-report-2025.pdf,ENT_company_annual_report_current_fy2025_2026-03-20.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official entaingroup.com PDF). Yielded one operational use case (ENT-OP-001, SportingBOT generative-AI chatbot, 65,000+ users in Brazil)."
ENT-002,Entain,ENT,Travel & leisure,annual_report_previous,Entain Annual Report 2024,FY2024,2025-03-21,https://www.entaingroup.com/AnnualReport2024/documents/Entain_Annual_Report_2024.pdf,ENT_company_annual_report_previous_fy2024_2025-03-21.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official entaingroup.com PDF). Background/corroborating source (GenAI Blackbelt Programme, strategic capability-building only)."
SDR-001,Schroders,SDR,Financial services,annual_report_current,Schroders plc Annual Report and Accounts 2025,FY2025,2026-02,https://www.schroders.com/en/global/individual/corporate-transparency/reporting/annual-report-and-accounts-2025/,SDR_company_annual_report_current_fy2025_2026-02.html,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the landing-page URL (official schroders.com); no distinct downloadable PDF was confidently isolated this session -- this page resolved to a JavaScript-rendered document-viewer shell (confirmed identical extracted content to the previous-year row, zero screening hits in both), so it does not represent genuine distinct report content. Both operational findings for this company were sourced from the separately fetch-verified press release instead."
SDR-002,Schroders,SDR,Financial services,annual_report_previous,Schroders plc Annual Report and Accounts 2024,FY2024,2025-03,https://www.schroders.com/en/global/individual/corporate-transparency/reporting/annual-report-and-accounts-2024/,SDR_company_annual_report_previous_fy2024_2025-03.html,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the landing-page URL (official schroders.com); same document-viewer-shell limitation as the current-year row -- zero screening hits, no genuine distinct content extracted."
SDR-003,Schroders,SDR,Financial services,press_release,Schroders Capital launches AI analyst for private equity,n/a,2024-07,https://www.schroders.com/en-us/us/institutional/media-center/schroders-capital-launches-ai-analyst-for-private-equity/,SDR_company_press_release_n-a_2024-07.html,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct press-release URL (official schroders.com), fetch-verified this session. Yielded two operational use cases: SDR-OP-001 (GAiiA, Generative AI Investment Analyst for private equity) and SDR-OP-002 (Genie, GPT-based internal assistant for 1,000+ colleagues daily)."
SBRY-001,Sainsbury's,SBRY,Food & drug retailing,annual_report_current,J Sainsbury plc Annual Report and Financial Statements 2025,FY2024-25,2025,https://corporate.sainsburys.co.uk/media/e1lfnybd/sainsbury-annual-report-and-financial-statements-2025.pdf,SBRY_company_annual_report_current_fy2024-25_2025.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official corporate.sainsburys.co.uk PDF). Screened with zero Stage A hits; only ordinary automation/machine-learning-forecasting and vague unqualified 'AI' language found (including two board-level 'generative artificial intelligence' training-session mentions with no operational deployment described) -- genuine null result, not a blocker."
SBRY-002,Sainsbury's,SBRY,Food & drug retailing,annual_report_previous,J Sainsbury plc Annual Report and Financial Statements 2024,FY2023-24,2024,https://corporate.sainsburys.co.uk/media/n3bdgevz/sainsbury-annual-report-and-financial-statements-2024.pdf,SBRY_company_annual_report_previous_fy2023-24_2024.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official corporate.sainsburys.co.uk PDF). Same genuine null result as the current-year row -- ordinary automation/ML-forecasting language only, zero Stage A hits."
SN-001,Smith & Nephew,SN,Health care equipment & supplies,annual_report_current,Smith+Nephew Annual Report 2025,FY2025,2026-03,https://www.smith-nephew.com/en/who-we-are/investors/annual-report-2025,SN_company_annual_report_current_fy2025_2026-03.html,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the landing-page URL (official smith-nephew.com); no static PDF was isolated, but this page DID extract genuine narrative annual-report content (57,169 characters, directly verified by reading the extracted text), screened and searched for GenAI keywords -- only general AI/ML/ERP language found ('leverage analytics and artificial intelligence', 'employ AI, machine learning and data analytics'), no explicit generative-AI/LLM/Copilot terms. Genuine null result."
SN-002,Smith & Nephew,SN,Health care equipment & supplies,annual_report_previous,Smith+Nephew Annual Report and Reports and Presentations (previous years),FY2024,2025,https://www.smith-nephew.com/en/who-we-are/investors/reports-and-presentations,SN_company_annual_report_previous_fy2024_2025.html,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the landing-page URL (official smith-nephew.com); this row resolved to pure website-navigation/product-listing boilerplate with no annual-report narrative content at all (confirmed by directly reading the full 472-line extracted text) -- not treated as a hard blocker because the current-year row separately provided genuine, substantively-screened narrative content."
PSON-001,Pearson plc,PSON,Media,annual_report_current,Pearson plc Annual Report and Accounts 2025,FY2025,2026,https://plc.pearson.com/sites/pearson-corp/files/annual-reports/2025/pearson-annual-report-2025.pdf,PSON_company_annual_report_current_fy2025_2026.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official plc.pearson.com PDF). Yielded one operational use case (PSON-OP-001, Claude and Claude Code deployment across engineering and business functions, split out from over-consolidated staging row PSON-STR-004) plus multiple genuine strategic/governance findings (AI Centre for Enablement, Responsible AI framework, digital-transformation partnerships)."
PSON-002,Pearson plc,PSON,Media,annual_report_previous,Pearson plc Annual Report and Accounts 2024,FY2024,2025,https://plc.pearson.com/sites/pearson-corp/files/pearson/annual-report-2024/strategic-report-2024.pdf,PSON_company_annual_report_previous_fy2024_2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official plc.pearson.com strategic-report PDF component). Yielded strategic findings only (Generative AI Foundations certification -- a training/certification product about GenAI topics, not an application of GenAI to a task, so coded strategic/capability-building rather than operational)."
PSON-003,Pearson plc,PSON,Media,press_release,Pearson and Microsoft Announce Multi-Year Partnership to Transform the Future of Learning and Work with AI,n/a,unknown,https://plc.pearson.com/en-GB/news-and-insights/news/pearson-and-microsoft-announce-multi-year-partnership-transform-future,PSON_company_press_release_n-a.html,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct press-release URL (official plc.pearson.com), fetch-verified this session. Yielded strategic findings (Generative AI Foundations certification launch, Microsoft partnership)."
CNA-001,Centrica,CNA,Multiline utilities,annual_report_current,Centrica plc Annual Report and Accounts 2025,FY2025,2026-02,https://www.centrica.com/media/ckfb0qxj/annual-report-and-accounts-2025-untagged.pdf,CNA_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official centrica.com PDF). Screened with 16 Stage A hits; contributed governance/AI-oversight findings (no operational use case sourced from this document itself -- see the Microsoft partner case study for the operational finding).
CNA-002,Centrica,CNA,Multiline utilities,annual_report_previous,Centrica plc Annual Report and Accounts 2024,FY2024,2024,https://www.centrica.com/media/2pjoazw0/annual-report-and-accounts-2024-untagged.pdf,CNA_company_annual_report_previous_fy2024_2024.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official centrica.com PDF). No qualifying GenAI-specific evidence found in this document.
CNA-003,Centrica,CNA,Multiline utilities,partner_case_study,Centrica drives a new wave of Power Platform innovation with Managed Environments and Copilot Studio | Microsoft Customer Stories,n/a,unknown,https://www.microsoft.com/en/customers/story/26768-centrica-microsoft-power-platform,CNA_partner_partner_case_study_n-a.html,technology_partner,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct case-study URL (official microsoft.com), fetch-verified this session, naming Centrica specifically. Yielded one operational use case (CNA-OP-001, Microsoft 365 Copilot Agent Builder email-compliance agent, split out from over-consolidated staging row CNA-REJ-028) plus governance findings; two further agents described in the same source (Employee Self-Service, career-development recommendations) were explicitly still in development/being customised and are NOT included in the operational finding."
BATS-001,British American Tobacco,BATS,Tobacco,annual_report_current,Combined Annual and Sustainability Report 2025 -- British American Tobacco,FY2025,2026-02,https://www.bat.com/content/dam/batcom/global/main-nav/investors-and-reporting/reporting/combined-annual-and-sustainability-report/BAT_Annual_Report_2025.pdf,BATS_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official bat.com PDF). Screened; only general AI/ML governance, risk-framework, agricultural-prediction and portfolio-investment mentions found -- no operational generative-AI use case. Genuine null result."
BATS-002,British American Tobacco,BATS,Tobacco,annual_report_previous,Annual Report and Form 20-F 2024 -- British American Tobacco,FY2024,2025-02,https://www.bat.com/content/dam/batcom/global/main-nav/investors-and-reporting/reporting/combined-annual-and-sustainability-report/BAT_Annual_Report_Form_on_20-F_2024.pdf,BATS_company_annual_report_previous_fy2024_2025-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official bat.com PDF). Same genuine null result as the current-year row.
IHG-001,IHG Hotels & Resorts,IHG,Travel & leisure,annual_report_current,Annual Report and Form 20-F 2025 -- IHG Hotels & Resorts,FY2025,2026-02,https://www.ihgplc.com/~/media/Files/I/Ihg-Plc/investors/annual-report/2025/ihg-ar25-interactive.pdf,IHG_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official ihgplc.com PDF). Only general 'AI-powered technology'/embedding-AI strategic language found -- no explicit generative-AI/LLM/named-product use case within the AR itself.
IHG-002,IHG Hotels & Resorts,IHG,Travel & leisure,annual_report_previous,Annual Report and Form 20-F 2024 -- IHG Hotels & Resorts,FY2024,2025-02,https://www.ihgplc.com/~/media/Files/I/Ihg-Plc/investors/annual-report/2024/ihg-ar-2024.pdf,IHG_company_annual_report_previous_fy2024_2025-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official ihgplc.com PDF). Same genuine null result as the current-year row.
IHG-003,IHG Hotels & Resorts,IHG,Travel & leisure,press_release,"IHG Hotels & Resorts Launches AI Conversational Search Across its Digital Channels, Transforming the Guest Experience",n/a,2026-07-28,https://www.ihgplc.com/en/news-and-media/news-releases/2026/ihg-hotels-and-resorts-launches-ai-conversational-search-across-its-digital-channels-transforming-the-guest-experience,IHG_company_press_release_n-a_2026-07-28.html,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct press-release URL (official ihgplc.com), fetch-verified this session. Describes a detailed, live/beta-stage 'AI Conversational Search' feature (natural-language trip planning) but never uses explicit generative-AI/LLM/foundation-model language for it -- only generic 'AI-powered'/'AI search' terminology, so it does not meet the project's explicit-GenAI-language requirement despite the feature's substance. Separately names a live, launched 'IHG app in ChatGPT' (a clearly identified generative-AI product per the project's naming test) but gives no concrete task/functionality description for it beyond context -- matches the 'insufficient_operational_detail' rejection category (named GenAI product, no concrete qualifying task described). Neither element alone satisfies both the explicit-GenAI-language and concrete-task requirements together, so this is coded a genuine null result rather than operational, consistent with the project's precedent (e.g. Anglo American plc, Session 1) of not promoting thin/close-but-not-qualifying evidence."
GLEN-001,Glencore,GLEN,Mining,annual_report_current,"Glencore 2025 Annual Report -- Energising today, Advancing tomorrow",FY2025,2026-02,https://www.glencore.com/.rest/api/v1/documents/static/9b103e11-72e7-40bf-ae7c-eabe57361522/GLEN-2025-Annual-Report.pdf,GLEN_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official glencore.com PDF). Every AI mention discusses AI only as an external commodity-demand driver (data-centre/energy buildout) or a generic cyber-security/deepfake risk -- no mention of Glencore's own operational GenAI use anywhere in either report. Genuine null result.
GLEN-002,Glencore,GLEN,Mining,annual_report_previous,Glencore 2024 Annual Report,FY2024,2025-02,https://www.glencore.com/.rest/api/v1/documents/static/7a4295e4-3674-45e9-94c4-7d7fb285faff/GLEN-2024-Annual-Report.pdf,GLEN_company_annual_report_previous_fy2024_2025-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"CORRECTED URL: the initial news-page URL resolved to a 94KB HTML news article, not the report itself; the genuine direct static PDF was located via a follow-up WebFetch of glencore.com/publications this session. Same genuine null result as the current-year row."
KGF-001,Kingfisher plc,KGF,Retailers,annual_report_current,Kingfisher plc Annual Report and Accounts 2024/25,FY2024-25,2025-03,https://www.kingfisher.com/~/media/Files/K/Kingfisher-Plc/Universal/investors/result-reports-presentation/2025/Kingfisher-Annual-Report-2024-25.pdf,KGF_company_annual_report_current_fy2024-25_2025-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official kingfisher.com PDF). Corroborates KGF-OP-001 with a quantified figure ('c. 500k interactions with Hello Casto since launch in 2023') but this AR passage itself bundles Hello Casto with several unrelated non-GenAI initiatives, so is not the primary promoted source for the operational finding."
KGF-002,Kingfisher plc,KGF,Retailers,annual_report_previous,Kingfisher plc Annual Report and Accounts 2023/24,FY2023-24,2024-03,https://www.kingfisher.com/~/media/Files/K/Kingfisher-Plc/Universal/investors/result-reports-presentation/2024/kingfisher-annual-report-202324-pdf.pdf,KGF_company_annual_report_previous_fy2023-24_2024-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official kingfisher.com PDF). Only vague general-AI/governance language found in this report on its own -- no explicit GenAI use case in this document independent of the press release.
KGF-003,Kingfisher plc,KGF,Retailers,press_release,Kingfisher launches AI-powered DIY assistant,n/a,2023-11,https://www.kingfisher.com/media/news/2023/kingfisher-launches-ai-powered-diy-assistant,KGF_company_press_release_n-a_2023-11.html,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct press-release URL (official kingfisher.com), fetch-verified this session. Yielded one operational use case (KGF-OP-001, Hello Casto/Athena generative-AI DIY assistant), split out from a staging row that the automated engine mis-routed to rejected as webpage boilerplate."
BAB-001,Babcock International,BAB,Aerospace & defence,annual_report_current,Babcock International Annual Report and Financial Statements 2025,FY2025,2025-07,https://www.babcockinternational.com/wp-content/uploads/2025/07/Babcock-Annual-Report-and-Financial-Statements-2025.pdf,BAB_company_annual_report_current_fy2025_2025-07.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official babcockinternational.com PDF). Only general AI-ethics governance discussion and a predictive/ML 'Risk Resilience' supply-chain monitoring tool (not generative) found -- no operational generative-AI use case. Genuine null result.
BAB-002,Babcock International,BAB,Aerospace & defence,annual_report_previous,Babcock International Annual Report 2024 -- Strategic Report,FY2024,2024-07,https://www.babcockinternational.com/wp-content/uploads/2025/06/Babcock-Annual-Report-2024-Strategic-Report.pdf,BAB_company_annual_report_previous_fy2024_2024-07.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official babcockinternational.com PDF, Strategic Report section -- the 2024 report is split into sectioned PDFs rather than one combined file). Same genuine null result as the current-year row."
RTO-001,Rentokil Initial,RTO,Support services,annual_report_current,Rentokil Initial Annual Report 2025,FY2025,2026-03,https://www.rentokil-initial.com/~/media/Files/R/Rentokil/documents/annual-reports/rentokil-ar25.pdf,RTO_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct_download_url (official rentokil-initial.com PDF). Yielded one operational use case (RTO-OP-001, Google Gemini AI for Google Workspace rolled out to the entire global workforce) split out from an over-consolidated staging row, plus a strategic finding for the not-yet-live in-house 'AI Portal'/RatGPT agent platform and 3 governance findings."
RTO-002,Rentokil Initial,RTO,Support services,annual_report_previous,Rentokil Initial Annual Report 2024,FY2024,2025-03,https://www.rentokil-initial.com/~/media/Files/R/Rentokil/documents/annual-reports/250317_RIAR24_FINAL.pdf,RTO_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official rentokil-initial.com PDF). Only a single passing 'generative AI advancements' mention with no operational detail -- no qualifying evidence in this document on its own.
JD-001,JD Sports,JD,General retailers,annual_report_current,JD Sports Fashion Plc Annual Report & Accounts 2025,FY2025,2025-05,https://s204.q4cdn.com/980191062/files/doc_downloads/results_centre/2025/05/24467_JD_Sports_AR25_Web.pdf,JD_company_annual_report_current_fy2025_2025-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official jdplc.com IR content domain, q4cdn.com). Only vague general-AI/cyber-risk language found within this document itself -- the qualifying GenAI evidence came from a separate press release."
JD-002,JD Sports,JD,General retailers,annual_report_previous,JD Sports Fashion Plc Annual Report & Accounts 2024,FY2024,2024-06,https://s204.q4cdn.com/980191062/files/doc_financials/2024/ar/jd-sports-fashion-annual-report-and-accounts-2024.pdf,JD_company_annual_report_previous_fy2024_2024-06.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official jdplc.com IR content domain). Only a vague, non-GenAI 'AI Support' customer-service tool mention found -- no explicit generative-AI/LLM language in this document."
